cookpubs.xml,/ead/archdesc/dsc/c01[1]/c02[10]/did/unittitle/unitdate," June 11, 1925-May 31, 1927"
cookpubs.xml,/ead/archdesc/dsc/c01[1]/c02[11]/did/unittitle/unitdate," June 1, 1927-June 22, 1929"
cookpubs.xml,/ead/archdesc/dsc/c01[1]/c02[12]/did/unittitle/unitdate," June 24, 1929-September 30, 1931"
cookpubs.xml,/ead/archdesc/dsc/c01[1]/c02[13]/did/unittitle/unitdate," October 1, 1931-July 31, 1934"
cookpubs.xml,/ead/archdesc/dsc/c01[1]/c02[14]/did/unittitle/unitdate," August 1, 1934-December 31, 1936"
cookpubs.xml,/ead/archdesc/dsc/c01[1]/c02[15]/did/unittitle/unitdate," January 2, 1937-November 12, 1938"
cookpubs.xml,/ead/archdesc/dsc/c01[2]/c02[1]/did/unittitle/unitdate," April 18, 1906-September 28, 1910"
cookpubs.xml,/ead/archdesc/dsc/c01[2]/c02[2]/did/unittitle/unitdate," October 4, 1910-April 30, 1914"
cookpubs.xml,/ead/archdesc/dsc/c01[2]/c02[3]/did/unittitle/unitdate," May 7, 1914-October 25, 1917"
cookpubs.xml,/ead/archdesc/dsc/c01[2]/c02[4]/did/unittitle/unitdate," November 1, 1917-December 30, 1925"
cookpubs.xml,/ead/archdesc/dsc/c01[2]/c02[5]/did/unittitle/unitdate," January 6, 1926-October 31, 1934"
cookpubs.xml,/ead/archdesc/dsc/c01[3]/c02[1]/did/unittitle/unitdate, February 1908-December 1913
cookpubs.xml,/ead/archdesc/dsc/c01[3]/c02[2]/did/unittitle/unitdate, January 1914-September 1919
cookpubs.xml,/ead/archdesc/dsc/c01[3]/c02[3]/did/unittitle/unitdate, September 1919-July 1925
cookpubs.xml,/ead/archdesc/dsc/c01[3]/c02[4]/did/unittitle/unitdate, August 1925-January 1934
cookpubs.xml,/ead/archdesc/dsc/c01[3]/c02[5]/did/unittitle/unitdate, February 1934-December 1939
cookpubs.xml,/ead/archdesc/dsc/c01[3]/c02[6]/did/unittitle/unitdate, January 1940-June 1945
cookpubs.xml,/ead/archdesc/dsc/c01[4]/c02[1]/did/unittitle/unitdate, January 1890-July 1898
cookpubs.xml,/ead/archdesc/dsc/c01[4]/c02[2]/did/unittitle/unitdate, July 1898-March 1905
cooleyel.xml,/ead/archdesc/dsc/c01[1]/c02[1]/did/unittitle/unitdate[2],1875-June 1912
cooleyel.xml,/ead/archdesc/dsc/c01[1]/c02[2]/did/unittitle/unitdate,July 1912-March 1919
cooleyel.xml,/ead/archdesc/dsc/c01[1]/c02[3]/did/unittitle/unitdate,April 1919-1928
cooleyly.xml,/ead/archdesc/dsc/c01[1]/c02[3]/did/unittitle/unitdate[2],ca. 1871-1874
cooleyly.xml,/ead/archdesc/dsc/c01[1]/c02[4]/did/unittitle/unitdate,1882-July 1895
cooleyly.xml,/ead/archdesc/dsc/c01[1]/c02[5]/did/unittitle/unitdate,August 1895-1909
cooleyly.xml,/ead/archdesc/dsc/c01[1]/c02[6]/did/unittitle/unitdate,1910-January 1917
cooleyly.xml,/ead/archdesc/dsc/c01[2]/c02[1]/did/unittitle/unitdate, ca. 1913
coolmary.xml,/ead/archdesc/did/unittitle/unitdate,"
ca. 1920s-1978
"
coolmary.xml,/ead/archdesc/dsc/c01[1]/c02[2]/did/unittitle/unitdate,ca. 1920s-1930s
coolmary.xml,/ead/archdesc/dsc/c01[1]/c02[4]/did/unittitle/unitdate, January-June 1933
coolmary.xml,/ead/archdesc/dsc/c01[1]/c02[5]/did/unittitle/unitdate, July-December 1933
coolmary.xml,/ead/archdesc/dsc/c01[1]/c02[8]/did/unittitle/unitdate, January-June 1939
coolmary.xml,/ead/archdesc/dsc/c01[1]/c02[9]/did/unittitle/unitdate, July-December 1939
coolmary.xml,/ead/archdesc/dsc/c01[1]/c02[10]/did/unittitle/unitdate, January-March 1940
coolmary.xml,/ead/archdesc/dsc/c01[1]/c02[11]/did/unittitle/unitdate, April-June 1940
coolmary.xml,/ead/archdesc/dsc/c01[1]/c02[12]/did/unittitle/unitdate, July-December 1940
copehelg.xml,/ead/archdesc/did/unittitle/unitdate,"
1867-1987
"
coppchar.xml,/ead/archdesc/did/unittitle/unitdate[1],"
1976-1985
"
coppchar.xml,/ead/archdesc/did/unittitle/unitdate[2],"
1978-1984
"
corneliu.xml,/ead/archdesc/did/unittitle/unitdate,"
1910-1951
"
corsonwp.xml,/ead/archdesc/dsc/c01[1]/did/unittitle/unitdate, ca. 1896-1926
corsonwp.xml,/ead/archdesc/dsc/c01[1]/c02[1]/did/unittitle/unitdate, ca. 1898
corsonwp.xml,/ead/archdesc/dsc/c01[1]/c02[2]/did/unittitle/unitdate, ca. 1898-1899
corsonwp.xml,/ead/archdesc/dsc/c01[2]/c02[2]/did/unittitle/unitdate, ca. 1901-1902
corsonwp.xml,/ead/archdesc/dsc/c01[3]/did/unittitle/unitdate,ca. 1898-ca. 1910
corsonwp.xml,/ead/archdesc/dsc/c01[3]/c02[1]/did/unittitle/unitdate, ca. 1897-1898
corsonwp.xml,/ead/archdesc/dsc/c01[3]/c02[5]/did/unittitle/unitdate, ca. 1910
counintl.xml,/ead/archdesc/did/unittitle/unitdate,"
1949-1966
"
counintl.xml,/ead/archdesc/dsc/c01[1]/c02[2]/did/unittitle/unitdate,undated 1959
counintl.xml,/ead/archdesc/dsc/c01[1]/c02[3]/did/unittitle/unitdate,undated 1956-1959
coveycra.xml,/ead/archdesc/did/unittitle/unitdate,"
1987-2010
"
coveycra.xml,/ead/archdesc/dsc/c01[2]/c02[2]/did/unittitle/unitdate,November 1985
coveycra.xml,/ead/archdesc/dsc/c01[2]/c02[3]/did/unittitle/unitdate,1-26-1998
coveycra.xml,/ead/archdesc/dsc/c01[2]/c02[5]/did/unittitle/unitdate,5-3-2006 
coveycra.xml,/ead/archdesc/dsc/c01[2]/c02[7]/did/unittitle/unitdate,November 1990
cowdenrw.xml,/ead/archdesc/did/unittitle/unitdate,"
1924-1960
"
cowdenrw.xml,/ead/archdesc/dsc/c01[1]/c02[4]/did/unittitle/unitdate,January-June 1953
cowdenrw.xml,/ead/archdesc/dsc/c01[1]/c02[5]/did/unittitle/unitdate,July-December 1953
cowdenrw.xml,/ead/archdesc/dsc/c01[1]/c02[6]/did/unittitle/unitdate,January-March 1954
cowdenrw.xml,/ead/archdesc/dsc/c01[1]/c02[7]/did/unittitle/unitdate,April-June 1954
cowdenrw.xml,/ead/archdesc/dsc/c01[1]/c02[8]/did/unittitle/unitdate,July-September 1954
cowdenrw.xml,/ead/archdesc/dsc/c01[1]/c02[9]/did/unittitle/unitdate,October-December 1954
cowdenrw.xml,/ead/archdesc/dsc/c01[1]/c02[10]/did/unittitle/unitdate,January-March 1955
cowdenrw.xml,/ead/archdesc/dsc/c01[1]/c02[11]/did/unittitle/unitdate,April-June 1955
cowdenrw.xml,/ead/archdesc/dsc/c01[1]/c02[12]/did/unittitle/unitdate,July-September 1955
cowdenrw.xml,/ead/archdesc/dsc/c01[1]/c02[13]/did/unittitle/unitdate,October-December 1955
crainel.xml,/ead/archdesc/did/unittitle/unitdate[1],"
1937-1986
"
crainel.xml,/ead/archdesc/did/unittitle/unitdate[2],"
1941-1972
"
cranecar.xml,/ead/archdesc/did/unittitle/unitdate,"
1889-1922
"
cranecar.xml,/ead/archdesc/dsc/c01[1]/c02[1]/c03[1]/did/unittitle/unitdate,December 1892
cranecar.xml,/ead/archdesc/dsc/c01[1]/c02[1]/c03[2]/did/unittitle/unitdate,May 1893
cranecar.xml,/ead/archdesc/dsc/c01[1]/c02[1]/c03[3]/did/unittitle/unitdate,February 1894
cranecar.xml,/ead/archdesc/dsc/c01[1]/c02[1]/c03[4]/did/unittitle/unitdate,November 1894
cranecar.xml,/ead/archdesc/dsc/c01[1]/c02[2]/c03[1]/did/unittitle/unitdate,"May 2, 1890"
cranecar.xml,/ead/archdesc/dsc/c01[1]/c02[2]/c03[2]/did/unittitle/unitdate,"May 24, 1892"
cranecar.xml,/ead/archdesc/dsc/c01[1]/c02[3]/did/unittitle/unitdate,December 1895
cranecar.xml,/ead/archdesc/dsc/c01[1]/c02[4]/c03[3]/did/unittitle/unitdate,"February, 1898"
cranecar.xml,/ead/archdesc/dsc/c01[1]/c02[4]/c03[4]/did/unittitle/unitdate,"April, 1898"
cranecar.xml,/ead/archdesc/dsc/c01[2]/c02[1]/did/unittitle/unitdate,"May 1, 1908"
cranecar.xml,/ead/archdesc/dsc/c01[2]/c02[2]/did/unittitle/unitdate,"December 1, 1907"
cranecar.xml,/ead/archdesc/dsc/c01[2]/c02[4]/did/unittitle/unitdate,"March 28, 1913"
cranecar.xml,/ead/archdesc/dsc/c01[2]/c02[5]/did/unittitle/unitdate,"November 10, 1907"
cranecar.xml,/ead/archdesc/dsc/c01[2]/c02[7]/did/unittitle/unitdate,"November 23, 1918"
cranecar.xml,/ead/archdesc/dsc/c01[2]/c02[8]/did/unittitle/unitdate,"March 10, 1908"
cranecar.xml,/ead/archdesc/dsc/c01[2]/c02[9]/did/unittitle/unitdate,"July 5, 1912"
cranecar.xml,/ead/archdesc/dsc/c01[2]/c02[10]/did/unittitle/unitdate,"December, 1925"
cranecar.xml,/ead/archdesc/dsc/c01[2]/c02[11]/did/unittitle/unitdate,"February, 1926"
cranecar.xml,/ead/archdesc/dsc/c01[2]/c02[12]/did/unittitle/unitdate,"May 24, 1908"
cranecar.xml,/ead/archdesc/dsc/c01[2]/c02[13]/did/unittitle/unitdate,May 1894
cranecar.xml,/ead/archdesc/dsc/c01[2]/c02[14]/did/unittitle/unitdate,"June 1, 1910"
cranecar.xml,/ead/archdesc/dsc/c01[2]/c02[15]/did/unittitle/unitdate,"May 7, 1910"
cranecar.xml,/ead/archdesc/dsc/c01[2]/c02[17]/did/unittitle/unitdate,"June, 1922"
cranecar.xml,/ead/archdesc/dsc/c01[2]/c02[18]/did/unittitle/unitdate,July 1918
cranecar.xml,/ead/archdesc/dsc/c01[2]/c02[20]/did/unittitle/unitdate,"March 12-13, 1918"
cranecar.xml,/ead/archdesc/dsc/c01[2]/c02[22]/did/unittitle/unitdate,"April 10, 1908"
cranecar.xml,/ead/archdesc/dsc/c01[2]/c02[25]/did/unittitle/unitdate,"March 8-10, 1911"
cranecar.xml,/ead/archdesc/dsc/c01[2]/c02[26]/did/unittitle/unitdate,"April, 1905"
cranecar.xml,/ead/archdesc/dsc/c01[2]/c02[27]/did/unittitle/unitdate,"October 22, 1908?"
cranecar.xml,/ead/archdesc/dsc/c01[2]/c02[32]/did/unittitle/unitdate,"July, 1913"
cranecar.xml,/ead/archdesc/dsc/c01[2]/c02[33]/did/unittitle/unitdate,"August 8, 1925"
cranecar.xml,/ead/archdesc/dsc/c01[2]/c02[35]/did/unittitle/unitdate,December 1897
cranecar.xml,/ead/archdesc/dsc/c01[2]/c02[36]/did/unittitle/unitdate,"September 6, 1913"
cranecar.xml,/ead/archdesc/dsc/c01[2]/c02[41]/did/unittitle/unitdate,"January 12, 1908"
craneflo.xml,/ead/archdesc/did/unittitle/unitdate,"
1949-1989
"
craneflo.xml,/ead/archdesc/dsc/c01[3]/c02[1]/did/unittitle/unitdate,circa 1957
craneflo.xml,/ead/archdesc/dsc/c01[3]/c02[2]/did/unittitle/unitdate,circa 1958
craneflo.xml,/ead/archdesc/dsc/c01[5]/c02[1]/did/unittitle/unitdate,circa 1953
craneflo.xml,/ead/archdesc/dsc/c01[5]/c02[2]/did/unittitle/unitdate,circa 1954
craneflo.xml,/ead/archdesc/dsc/c01[5]/c02[3]/did/unittitle/unitdate,circa 1955
craneflo.xml,/ead/archdesc/dsc/c01[5]/c02[4]/did/unittitle/unitdate,circa 1951-1956
cranesal.xml,/ead/archdesc/did/unittitle/unitdate[1],"
1838-1975
"
cranesal.xml,/ead/archdesc/did/unittitle/unitdate[2],"
1838-1883
"
crawfam.xml,/ead/archdesc/did/unittitle/unitdate,"
1898 and 1917-1919
"
crawfam.xml,/ead/archdesc/dsc/c01/c02[2]/c03[1]/c04[1]/did/unittitle/unitdate,May-September 1898
crawfam.xml,/ead/archdesc/dsc/c01/c02[2]/c03[1]/c04[2]/did/unittitle/unitdate,May-September 1898
crawfam.xml,/ead/archdesc/dsc/c01/c02[2]/c03[2]/c04/did/unittitle/unitdate,August 1917-April 1919
crissman.xml,/ead/archdesc/did/unittitle/unitdate,1918-1919.
crittalb.xml,/ead/archdesc/did/unittitle/unitdate,"
1868-1933
"
crittalb.xml,/ead/archdesc/dsc/c01[1]/c02[7]/did/unittitle/unitdate,January-August 1891
crittalb.xml,/ead/archdesc/dsc/c01[1]/c02[8]/did/unittitle/unitdate,September 1891-June 1892
crittalb.xml,/ead/archdesc/dsc/c01[1]/c02[9]/did/unittitle/unitdate,July 1892-August 1893
crittalb.xml,/ead/archdesc/dsc/c01[1]/c02[10]/did/unittitle/unitdate,September 1893-March 1894
crittalb.xml,/ead/archdesc/dsc/c01[1]/c02[11]/did/unittitle/unitdate,April-December 1894
crittalb.xml,/ead/archdesc/dsc/c01[1]/c02[15]/did/unittitle/unitdate,January-June 1900
crittalb.xml,/ead/archdesc/dsc/c01[1]/c02[16]/did/unittitle/unitdate,July 1900-December 1901
crittalb.xml,/ead/archdesc/dsc/c01[1]/c02[17]/did/unittitle/unitdate,January-June 1902
crittalb.xml,/ead/archdesc/dsc/c01[1]/c02[18]/did/unittitle/unitdate,July 1902-December 1903
crittalb.xml,/ead/archdesc/dsc/c01[1]/c02[21]/did/unittitle/unitdate,January-May 1906
crittalb.xml,/ead/archdesc/dsc/c01[1]/c02[22]/did/unittitle/unitdate,June 1906-February 1907
crittalb.xml,/ead/archdesc/dsc/c01[1]/c02[23]/did/unittitle/unitdate,March-December 1907
crittalb.xml,/ead/archdesc/dsc/c01[1]/c02[26]/did/unittitle/unitdate,1920-October 1930
crittalb.xml,/ead/archdesc/dsc/c01[1]/c02[27]/did/unittitle/unitdate,November 1930-October 1931
crittalb.xml,/ead/archdesc/dsc/c01[1]/c02[28]/did/unittitle/unitdate,November 1931-1933
crousejr.xml,/ead/archdesc/did/unittitle/unitdate,"
1905-1932
"
crouserb.xml,/ead/archdesc/did/unittitle/unitdate,"
1846 and 1856-1866
"
crsoum.xml,/ead/archdesc/did/unittitle/unitdate,"
1960-2001
"
crsoum.xml,/ead/archdesc/dsc/c01[3]/c02[2]/did/unittitle/unitdate,"November 12-14, 1993"
crsoum.xml,/ead/archdesc/dsc/c01[3]/c02[9]/did/unittitle/unitdate,"June 8-10, 1988"
crsoum.xml,/ead/archdesc/dsc/c01[3]/c02[10]/did/unittitle/unitdate,"September 17-18, 1999"
crsoum.xml,/ead/archdesc/dsc/c01[4]/c02[4]/did/unittitle/unitdate,"September 17-18, 1999"
crsoum.xml,/ead/archdesc/dsc/c01[4]/c02[5]/did/unittitle/unitdate[2],"February 5, 2000"
crtaxref.xml,/ead/archdesc/did/unittitle/unitdate,"
1989
"
cruzatg.xml,/ead/archdesc/did/unittitle/unitdate[1],"
1964-1990
"
cruzatg.xml,/ead/archdesc/did/unittitle/unitdate[2],"
1973-1976
"
cruzatg.xml,/ead/archdesc/dsc/c01/c02[4]/c03[2]/did/unittitle/unitdate,1970-June 1974
csmil.xml,/ead/archdesc/did/unittitle/unitdate,"
1980-1990
"
csmil.xml,/ead/archdesc/dsc/c01/c02[4]/did/unittitle/unitdate,ca. 1985
csmil.xml,/ead/archdesc/dsc/c01/c02[17]/c03[1]/did/unittitle/unitdate,"April 30, 1987"
csmil.xml,/ead/archdesc/dsc/c01/c02[17]/c03[2]/did/unittitle/unitdate,"October 11, 1988"
csmil.xml,/ead/archdesc/dsc/c01/c02[19]/did/unittitle/unitdate,1988 undated
csmil.xml,/ead/archdesc/dsc/c01/c02[23]/c03[1]/did/unittitle/unitdate,"April, 1987"
csmil.xml,/ead/archdesc/dsc/c01/c02[23]/c03[2]/did/unittitle/unitdate,"June, 1987"
csmil.xml,/ead/archdesc/dsc/c01/c02[23]/c03[3]/did/unittitle/unitdate,"June, 1987"
csmil.xml,/ead/archdesc/dsc/c01/c02[23]/c03[4]/did/unittitle/unitdate,"June, 1987"
csmil.xml,/ead/archdesc/dsc/c01/c02[23]/c03[5]/did/unittitle/unitdate,"September, 1987"
csmil.xml,/ead/archdesc/dsc/c01/c02[23]/c03[6]/did/unittitle/unitdate,"September, 1987"
ctcsport.xml,/ead/archdesc/did/unittitle/unitdate,"
1988-1997
"
ctcsport.xml,/ead/archdesc/dsc/c01[2]/c02[2]/did/unittitle/unitdate,1992/93
ctcsport.xml,/ead/archdesc/dsc/c01[3]/c02/did/unittitle/unitdate,1995/96
cuddihy.xml,/ead/archdesc/did/unittitle/unitdate,"
1945-1972
"
culvermm.xml,/ead/archdesc/did/unittitle/unitdate[1],"
1856-2008
"
culvermm.xml,/ead/archdesc/did/unittitle/unitdate[2],"
1973-1997"
curchhed.xml,/ead/archdesc/did/unittitle/unitdate,"
1884-1964
"
currieg.xml,/ead/archdesc/did/unittitle/unitdate,"
1910-1960
"
currieg.xml,/ead/archdesc/dsc/c01/c02[6]/did/unittitle/unitdate,ca. 1960-1984
currtop.xml,/ead/archdesc/did/unittitle/unitdate,"
1894-1975
"
currtop.xml,/ead/archdesc/dsc/c01[1]/c02[2]/c03[1]/did/unittitle/unitdate,January 1894-May 1898
currtop.xml,/ead/archdesc/dsc/c01[1]/c02[2]/c03[2]/did/unittitle/unitdate,October 1901-April 1905
currtop.xml,/ead/archdesc/dsc/c01[1]/c02[2]/c03[3]/did/unittitle/unitdate,October 1905-March 1911
currtop.xml,/ead/archdesc/dsc/c01[1]/c02[2]/c03[4]/did/unittitle/unitdate,October 1911-March 1914
currtop.xml,/ead/archdesc/dsc/c01[1]/c02[2]/c03[5]/did/unittitle/unitdate,March 1914-April 1916
currtop.xml,/ead/archdesc/dsc/c01[1]/c02[2]/c03[6]/did/unittitle/unitdate,October 1916-March 1918
currtop.xml,/ead/archdesc/dsc/c01[1]/c02[2]/c03[7]/did/unittitle/unitdate,March 1918-March 1920
currtop.xml,/ead/archdesc/dsc/c01[1]/c02[2]/c03[8]/did/unittitle/unitdate,October 1926-March 1933
currtop.xml,/ead/archdesc/dsc/c01[1]/c02[2]/c03[9]/did/unittitle/unitdate,October 1933-October 1941
currtop.xml,/ead/archdesc/dsc/c01[1]/c02[2]/c03[10]/did/unittitle/unitdate,October 1941-April 1950
currtop.xml,/ead/archdesc/dsc/c01[1]/c02[2]/c03[11]/did/unittitle/unitdate,October 1950-April 1962
currtop.xml,/ead/archdesc/dsc/c01[1]/c02[2]/c03[12]/did/unittitle/unitdate,October 1962-April 1975
currtop.xml,/ead/archdesc/dsc/c01[1]/c02[2]/c03[13]/did/unittitle/unitdate,October 1975-May 1998
currtop.xml,/ead/archdesc/dsc/c01[2]/c02[1]/did/unittitle/unitdate," August 25, 1924"
currtop.xml,/ead/archdesc/dsc/c01[2]/c02[3]/did/unittitle/unitdate," May 14, 1973"
cwuaa.xml,/ead/archdesc/did/unittitle/unitdate,"
1941-2004
"
cwuaa.xml,/ead/archdesc/dsc/c01[6]/c02[1]/did/unittitle/unitdate,"April 12, 1972"
cwuaa.xml,/ead/archdesc/dsc/c01[6]/c02[5]/did/unittitle/unitdate,"April 10, 1984"
cwuchel.xml,/ead/archdesc/did/unittitle/unitdate,"
1961-1992
"
cwuchel.xml,/ead/archdesc/dsc/c01/c02[4]/c03[2]/did/unittitle/unitdate,1970-April 1980
cwuchel.xml,/ead/archdesc/dsc/c01/c02[4]/c03[4]/did/unittitle/unitdate,September 1980-May 1992
cyrio.xml,/ead/archdesc/did/unittitle/unitdate[1],"
1957-1961
"
cyrio.xml,/ead/archdesc/did/unittitle/unitdate[2],"
1958, 1961
"
cyrio.xml,/ead/archdesc/dsc/c01[2]/c02[12]/did/unittitle/unitdate,"June 19, 1958"
danccard.xml,/ead/archdesc/did/unittitle/unitdate,"
1888-1957"
danccard.xml,/ead/archdesc/dsc/c01[2]/c02[10]/did/unittitle/unitdate,[1905]
danccard.xml,/ead/archdesc/dsc/c01[2]/c02[13]/did/unittitle/unitdate,[1908]
danccard.xml,/ead/archdesc/dsc/c01[2]/c02[14]/did/unittitle/unitdate,[1909]
danccard.xml,/ead/archdesc/dsc/c01[2]/c02[18]/did/unittitle/unitdate,[1919 ?]
dancyjhn.xml,/ead/archdesc/did/unittitle/unitdate,"
1920-1960
"
dansksol.xml,/ead/archdesc/did/unittitle/unitdate,"
1943-1977
"
darmenom.xml,/ead/archdesc/did/unittitle/unitdate,"
1905-1974
"
darpont.xml,/ead/archdesc/did/unittitle/unitdate,"
1916-2001
"
darypsi.xml,/ead/archdesc/did/unittitle/unitdate,"
1896-1985
"
darypsi.xml,/ead/archdesc/dsc/c01[3]/c02[2]/did/unittitle/unitdate,1974/1975-1984/1985
davenfrd.xml,/ead/archdesc/did/unittitle/unitdate,"
1955-1972
"
davenfrd.xml,/ead/archdesc/dsc/c01[1]/c02[1]/did/unittitle/unitdate, July 1955-June 1957
davenfrd.xml,/ead/archdesc/dsc/c01[1]/c02[2]/did/unittitle/unitdate, July 1957-June 1958
davenfrd.xml,/ead/archdesc/dsc/c01[1]/c02[3]/did/unittitle/unitdate, July 1958-December 1959
davenny.xml,/ead/archdesc/did/unittitle/unitdate,"
1889-1917
"
daviscal.xml,/ead/archdesc/did/unittitle/unitdate,"
1910-1941
"
daviscar.xml,/ead/archdesc/did/unittitle/unitdate,"
1979-1985
"
daviscar.xml,/ead/archdesc/dsc/c01/c02[2]/c03/c04[1]/did/unittitle/unitdate,August 1981-March 1983
daviscar.xml,/ead/archdesc/dsc/c01/c02[2]/c03/c04[2]/did/unittitle/unitdate,March 1983-February 1984
daviscar.xml,/ead/archdesc/dsc/c01/c02[2]/c03/c04[3]/did/unittitle/unitdate,March 1984-June 1985
davisjames.xml,/ead/archdesc/did/unittitle/unitdate[1],"
1929-2014
"
davisjames.xml,/ead/archdesc/did/unittitle/unitdate[2],"
1950-1975
"
davislor.xml,/ead/archdesc/did/unittitle/unitdate,"
1822-1899
"
degrow.xml,/ead/archdesc/did/unittitle/unitdate,"
1981-2002
"
dehaanmr.xml,/ead/archdesc/did/unittitle/unitdate,"
undated and 1934-1940s
"
dehaanmr.xml,/ead/archdesc/dsc/c01/c02[7]/did/unittitle/unitdate,"March, 1941"
dehaanmr.xml,/ead/archdesc/dsc/c01/c02[8]/did/unittitle/unitdate,"November, 1940"
dehaanmr.xml,/ead/archdesc/dsc/c01/c02[14]/did/unittitle/unitdate,"January 14, 1934"
dehaanmr.xml,/ead/archdesc/dsc/c01/c02[15]/did/unittitle/unitdate,"January, 1941"
dehaanmr.xml,/ead/archdesc/dsc/c01/c02[19]/did/unittitle/unitdate,"October 27, 1937"
dehaanmr.xml,/ead/archdesc/dsc/c01/c02[28]/did/unittitle/unitdate,"January, 1941"
dehaanmr.xml,/ead/archdesc/dsc/c01/c02[29]/did/unittitle/unitdate,"May, 1941"
dehaanmr.xml,/ead/archdesc/dsc/c01/c02[33]/did/unittitle/unitdate,"April, 1941"
dehaanmr.xml,/ead/archdesc/dsc/c01/c02[34]/did/unittitle/unitdate,"May 10, 1936"
dekleine.xml,/ead/archdesc/did/unittitle/unitdate,"
1914-1955
"
dekleine.xml,/ead/archdesc/dsc/c01[2]/c02[1]/did/unittitle/unitdate,1914-May 1947
dekleine.xml,/ead/archdesc/dsc/c01[2]/c02[2]/did/unittitle/unitdate, June 1947-1955
dekleine.xml,/ead/archdesc/dsc/c01[6]/c02[3]/did/unittitle/unitdate,ca. 1920
delanofh.xml,/ead/archdesc/did/unittitle/unitdate,"
1907-1923 and 1949-1987
"
delaverg.xml,/ead/archdesc/did/unittitle/unitdate,"
1879-1940s
"
deleonl.xml,/ead/archdesc/did/unittitle/unitdate,"
1981-2013
"
deltapie.xml,/ead/archdesc/did/unittitle/unitdate,"
1946-1998
"
demmonin.xml,/ead/archdesc/did/unittitle/unitdate,"
1858-1920
"
demunie.xml,/ead/archdesc/did/unittitle/unitdate,1960-1964 and 1971
demunie.xml,/ead/archdesc/dsc/c01[1]/c02[2]/did/unittitle/unitdate,January-April 1961
demunie.xml,/ead/archdesc/dsc/c01[1]/c02[3]/did/unittitle/unitdate,May 1961
demunie.xml,/ead/archdesc/dsc/c01[1]/c02[4]/did/unittitle/unitdate,June 1961
demunie.xml,/ead/archdesc/dsc/c01[1]/c02[5]/did/unittitle/unitdate,July 1961
demunie.xml,/ead/archdesc/dsc/c01[1]/c02[6]/did/unittitle/unitdate,August-September 1961
demunie.xml,/ead/archdesc/dsc/c01[1]/c02[7]/did/unittitle/unitdate,October-December 1961
demunie.xml,/ead/archdesc/dsc/c01[1]/c02[9]/did/unittitle/unitdate,January-April 1962
demunie.xml,/ead/archdesc/dsc/c01[1]/c02[11]/did/unittitle/unitdate[1],September-December 1962
demunie.xml,/ead/archdesc/dsc/c01[1]/c02[11]/did/unittitle/unitdate[2],undated 1962
denisonf.xml,/ead/archdesc/did/unittitle/unitdate,"
1848-1907
"
deppathp.xml,/ead/archdesc/did/unittitle/unitdate,"
1973-1997
"
deppathp.xml,/ead/archdesc/dsc/c01[1]/c02[2]/c03[3]/did/unittitle/unitdate[2],ca. 1981
deppathp.xml,/ead/archdesc/dsc/c01[1]/c02[3]/c03/did/unittitle/unitdate,1980/81
deppathp.xml,/ead/archdesc/dsc/c01[2]/c02[2]/c03[1]/c04[2]/did/unittitle/unitdate,1996/97
deptotop.xml,/ead/archdesc/did/unittitle/unitdate,"
1988-1991
"
deptotop.xml,/ead/archdesc/dsc/c01/c02[1]/c03[1]/c04[1]/did/unittitle/unitdate,1967/1968
deptotop.xml,/ead/archdesc/dsc/c01/c02[1]/c03[1]/c04[2]/did/unittitle/unitdate,1973/1974
deptotop.xml,/ead/archdesc/dsc/c01/c02[1]/c03[2]/c04/did/unittitle/unitdate,1989/90
deptotop.xml,/ead/archdesc/dsc/c01/c02[1]/c03[3]/c04[2]/did/unittitle/unitdate,ca. 1988
deptped.xml,/ead/archdesc/did/unittitle/unitdate[1],"
1959-1993
"
deptped.xml,/ead/archdesc/did/unittitle/unitdate[2],"
1982-1993
"
deptped.xml,/ead/archdesc/dsc/c01/c02[7]/c03/did/unittitle/unitdate,1982/83
deptpharp.xml,/ead/archdesc/did/unittitle/unitdate,"
1974-1991
"
deptphmp.xml,/ead/archdesc/did/unittitle/unitdate,"
1988-1991"
deptphmp.xml,/ead/archdesc/dsc/c01[1]/c02[2]/c03/did/unittitle/unitdate,ca. 1990
deptradp.xml,/ead/archdesc/did/unittitle/unitdate,"
1984-1995
"
detopth.xml,/ead/archdesc/did/unittitle/unitdate[1],"
1902-2011
"
detopth.xml,/ead/archdesc/did/unittitle/unitdate[2],"
1915-2011
"
detopth.xml,/ead/archdesc/dsc/c01/c02[4]/c03[6]/did/unittitle/unitdate[2],"April 30, 1976"
detswed.xml,/ead/archdesc/did/unittitle/unitdate,"
1963-1983
"
detswed.xml,/ead/archdesc/dsc/c01[1]/c02[1]/did/unittitle/unitdate,September 1963-June 1964
detswed.xml,/ead/archdesc/dsc/c01[1]/c02[2]/did/unittitle/unitdate,July 1964-August 1965
detswed.xml,/ead/archdesc/dsc/c01[1]/c02[3]/did/unittitle/unitdate,September 1965-March 1966
detswed.xml,/ead/archdesc/dsc/c01[1]/c02[4]/did/unittitle/unitdate,June 1966-May 1967
detswed.xml,/ead/archdesc/dsc/c01[1]/c02[5]/did/unittitle/unitdate,June 1967-November 1969
detswed.xml,/ead/archdesc/dsc/c01[1]/c02[6]/did/unittitle/unitdate,December 1970-June 1972
detswed.xml,/ead/archdesc/dsc/c01[1]/c02[7]/did/unittitle/unitdate,July 1972-1974
deweesec.xml,/ead/archdesc/did/unittitle/unitdate,"
1838-1926
"
